State,Reporting period,Release date,Metric name ,Data Type,Value 
AL,202402,202409,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,3788
AL,202402,202409,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,23331
AL,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,123
AL,202402,202409,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6828
AL,202402,202409,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.4102
AL,202402,202409,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2727
AL,202402,202409,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3157
AL,202402,202409,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0441
AL,202402,202409,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2716
AL,202402,202409,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0014
AL,202401,202408,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,86352
AL,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,58602
AL,202401,202408,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,34533
AL,202401,202408,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,24069
AL,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,27603
AL,202401,202408,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,3840
AL,202401,202408,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,23763
AL,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,147
AL,202401,202408,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6786
AL,202401,202408,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3999
AL,202401,202408,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2787
AL,202401,202408,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3197
AL,202401,202408,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0445
AL,202401,202408,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2752
AL,202401,202408,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0017
AL,202312,202407,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,103109
AL,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,68551
AL,202312,202407,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,40593
AL,202312,202407,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,27958
AL,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,34383
AL,202312,202407,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,4502
AL,202312,202407,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,29881
AL,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,175
AL,202312,202407,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6648
AL,202312,202407,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3937
AL,202312,202407,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2711
AL,202312,202407,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3335
AL,202312,202407,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0437
AL,202312,202407,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2898
AL,202312,202407,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0017
AL,202311,202406,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,94633
AL,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,63556
AL,202311,202406,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,33338
AL,202311,202406,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,30218
AL,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,30857
AL,202311,202406,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,3989
AL,202311,202406,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,26868
AL,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,220
AL,202311,202406,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6716
AL,202311,202406,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3523
AL,202311,202406,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.3193
AL,202311,202406,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3261
AL,202311,202406,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0422
AL,202311,202406,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2839
AL,202311,202406,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0023
AL,202310,202405,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,104021
AL,202310,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,69994
AL,202310,202405,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,39256
AL,202310,202405,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,30738
AL,202310,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,34011
AL,202310,202405,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,4562
