state,county_fips,county_name,rows,years_present,min_year,max_year,total_enrollment,min_enrollment,table1_missing_years,treatment_constructible_years,suppression_or_missing_any,drake_supplement_exclusion_flag,drake_supplement_exclusion_reason,included_drake_harmonized_sample,missing_crosswalk_flag_any,missing_current_plan_flag_any,missing_premium_flag_any,missing_county_mapping_flag_any,all_three_years,table1_complete_all_years,treatment_constructible_all_years,low_enrollment_rank,candidate_extra_if_forcing_to_2159_by_low_enrollment,candidate_discrepancy_reason
TX,48189,,3,3,2022,2024,6165.0,1415.0,0,3,False,False,,True,False,False,False,False,True,True,True,1433,False,included_by_current_sample_rule
TX,48191,,3,3,2022,2024,762.0,188.0,0,3,False,False,,True,False,False,False,False,True,True,True,229,False,included_by_current_sample_rule
TX,48193,,3,3,2022,2024,1651.0,419.0,0,3,False,False,,True,False,False,False,False,True,True,True,596,False,included_by_current_sample_rule
TX,48195,,3,3,2022,2024,1310.0,339.0,0,3,False,False,,True,False,False,False,False,True,True,True,468,False,included_by_current_sample_rule
TX,48197,,3,3,2022,2024,723.0,172.0,0,3,False,False,,True,False,False,False,False,True,True,True,212,False,included_by_current_sample_rule
TX,48199,,3,3,2022,2024,8945.0,1835.0,0,3,False,False,,True,False,False,False,False,True,True,True,1635,False,included_by_current_sample_rule
TX,48201,,3,3,2022,2024,1577764.0,384697.0,0,3,False,False,,True,False,False,False,False,True,True,True,2187,False,included_by_current_sample_rule
TX,48203,,3,3,2022,2024,18337.0,3873.0,0,3,False,False,,True,False,False,False,False,True,True,True,1891,False,included_by_current_sample_rule
TX,48205,,3,3,2022,2024,725.0,153.0,0,3,False,False,,True,False,False,False,False,True,True,True,215,False,included_by_current_sample_rule
TX,48207,,3,3,2022,2024,1315.0,289.0,0,3,False,False,,True,False,False,False,False,True,True,True,469,False,included_by_current_sample_rule
TX,48209,,3,3,2022,2024,46404.0,11764.0,0,3,False,False,,True,False,False,False,False,True,True,True,2054,False,included_by_current_sample_rule
TX,48211,,3,3,2022,2024,756.0,217.0,0,3,False,False,,True,False,False,False,False,True,True,True,225,False,included_by_current_sample_rule
TX,48213,,3,3,2022,2024,21070.0,4427.0,0,3,False,False,,True,False,False,False,False,True,True,True,1924,False,included_by_current_sample_rule
TX,48215,,3,3,2022,2024,418694.0,96239.0,0,3,False,False,,True,False,False,False,False,True,True,True,2176,False,included_by_current_sample_rule
TX,48217,,3,3,2022,2024,7736.0,1852.0,0,3,False,False,,True,False,False,False,False,True,True,True,1560,False,included_by_current_sample_rule
TX,48219,,3,3,2022,2024,4615.0,1040.0,0,3,False,False,,True,False,False,False,False,True,True,True,1295,False,included_by_current_sample_rule
TX,48221,,3,3,2022,2024,16993.0,4124.0,0,3,False,False,,True,False,False,False,False,True,True,True,1860,False,included_by_current_sample_rule
TX,48223,,3,3,2022,2024,8460.0,1924.0,0,3,False,False,,True,False,False,False,False,True,True,True,1612,False,included_by_current_sample_rule
TX,48225,,3,3,2022,2024,6879.0,1684.0,0,3,False,False,,True,False,False,False,False,True,True,True,1492,False,included_by_current_sample_rule
TX,48227,,3,3,2022,2024,5488.0,1207.0,0,3,False,False,,True,False,False,False,False,True,True,True,1385,False,included_by_current_sample_rule
TX,48229,,3,3,2022,2024,2016.0,391.0,0,3,False,False,,True,False,False,False,False,True,True,True,722,False,included_by_current_sample_rule
TX,48231,,3,3,2022,2024,20049.0,4154.0,0,3,False,False,,True,False,False,False,False,True,True,True,1910,False,included_by_current_sample_rule
TX,48233,,3,3,2022,2024,3674.0,784.0,0,3,False,False,,True,False,False,False,False,True,True,True,1112,False,included_by_current_sample_rule
TX,48235,,3,3,2022,2024,1329.0,156.0,0,3,False,False,,True,False,False,False,False,True,True,True,477,False,included_by_current_sample_rule
TX,48237,,3,3,2022,2024,2573.0,544.0,0,3,False,False,,True,False,False,False,False,True,True,True,877,False,included_by_current_sample_rule
TX,48239,,3,3,2022,2024,3073.0,633.0,0,3,False,False,,True,False,False,False,False,True,True,True,1003,False,included_by_current_sample_rule
TX,48241,,3,3,2022,2024,7548.0,1602.0,0,3,False,False,,True,False,False,False,False,True,True,True,1545,False,included_by_current_sample_rule
TX,48243,,3,3,2022,2024,589.0,157.0,0,3,False,False,,True,False,False,False,False,True,True,True,145,False,included_by_current_sample_rule
TX,48245,,3,3,2022,2024,57938.0,11965.0,0,3,False,False,,True,False,False,False,False,True,True,True,2085,False,included_by_current_sample_rule
TX,48247,,3,3,2022,2024,2695.0,863.0,0,3,False,False,,True,False,False,False,False,True,True,True,911,False,included_by_current_sample_rule
TX,48249,,3,3,2022,2024,9153.0,2222.0,0,3,False,False,,True,False,False,False,False,True,True,True,1652,False,included_by_current_sample_rule
TX,48251,,3,3,2022,2024,40368.0,10453.0,0,3,False,False,,True,False,False,False,False,True,True,True,2033,False,included_by_current_sample_rule
TX,48253,,3,3,2022,2024,2712.0,645.0,0,3,False,False,,True,False,False,False,False,True,True,True,912,False,included_by_current_sample_rule
TX,48255,,3,3,2022,2024,2264.0,489.0,0,3,False,False,,True,False,False,False,False,True,True,True,786,False,included_by_current_sample_rule
TX,48257,,3,3,2022,2024,43318.0,13035.0,0,3,False,False,,True,False,False,False,False,True,True,True,2044,False,included_by_current_sample_rule
TX,48259,,3,3,2022,2024,8238.0,2394.0,0,3,False,False,,True,False,False,False,False,True,True,True,1591,False,included_by_current_sample_rule
TX,48261,,3,3,2022,2024,315.0,21.0,3,3,True,False,,True,False,False,False,False,True,False,True,46,False,missing_or_suppressed_table1_outcome
TX,48263,,3,3,2022,2024,131.0,29.0,2,3,True,False,,True,False,False,False,False,True,False,True,5,True,missing_or_suppressed_table1_outcome
TX,48265,,3,3,2022,2024,12148.0,3100.0,0,3,False,False,,True,False,False,False,False,True,True,True,1750,False,included_by_current_sample_rule
TX,48267,,3,3,2022,2024,1884.0,475.0,0,3,False,False,,True,False,False,False,False,True,True,True,680,False,included_by_current_sample_rule
TX,48269,,3,3,2022,2024,0.0,,3,3,True,False,,True,False,False,False,False,True,False,True,1,True,missing_or_suppressed_table1_outcome
TX,48271,,3,3,2022,2024,836.0,204.0,0,3,False,False,,True,False,False,False,False,True,True,True,265,False,included_by_current_sample_rule
TX,48273,,3,3,2022,2024,5714.0,1303.0,0,3,False,False,,True,False,False,False,False,True,True,True,1401,False,included_by_current_sample_rule
TX,48275,,3,3,2022,2024,776.0,208.0,0,3,False,False,,True,False,False,False,False,True,True,True,236,False,included_by_current_sample_rule
TX,48277,,3,3,2022,2024,14635.0,3158.0,0,3,False,False,,True,False,False,False,False,True,True,True,1816,False,included_by_current_sample_rule
TX,48279,,3,3,2022,2024,2550.0,582.0,0,3,False,False,,True,False,False,False,False,True,True,True,870,False,included_by_current_sample_rule
TX,48281,,3,3,2022,2024,4062.0,1021.0,0,3,False,False,,True,False,False,False,False,True,True,True,1193,False,included_by_current_sample_rule
TX,48283,,3,3,2022,2024,1508.0,310.0,0,3,False,False,,True,False,False,False,False,True,True,True,551,False,included_by_current_sample_rule
TX,48285,,3,3,2022,2024,3764.0,915.0,0,3,False,False,,True,False,False,False,False,True,True,True,1133,False,included_by_current_sample_rule
TX,48287,,3,3,2022,2024,2797.0,639.0,0,3,False,False,,True,False,False,False,False,True,True,True,934,False,included_by_current_sample_rule
TX,48289,,3,3,2022,2024,3592.0,811.0,0,3,False,False,,True,False,False,False,False,True,True,True,1099,False,included_by_current_sample_rule
TX,48291,,3,3,2022,2024,25722.0,5402.0,0,3,False,False,,True,False,False,False,False,True,True,True,1962,False,included_by_current_sample_rule
TX,48293,,3,3,2022,2024,3787.0,876.0,0,3,False,False,,True,False,False,False,False,True,True,True,1139,False,included_by_current_sample_rule
TX,48295,,3,3,2022,2024,979.0,202.0,0,3,False,False,,True,False,False,False,False,True,True,True,317,False,included_by_current_sample_rule
TX,48297,,3,3,2022,2024,2346.0,477.0,0,3,False,False,,True,False,False,False,False,True,True,True,813,False,included_by_current_sample_rule
TX,48299,,3,3,2022,2024,4099.0,1004.0,0,3,False,False,,True,False,False,False,False,True,True,True,1202,False,included_by_current_sample_rule
TX,48301,,3,3,2022,2024,0.0,,3,3,True,False,,True,False,False,False,False,True,False,True,2,True,missing_or_suppressed_table1_outcome
TX,48303,,3,3,2022,2024,68248.0,14732.0,0,3,False,False,,True,False,False,False,False,True,True,True,2102,False,included_by_current_sample_rule
TX,48305,,3,3,2022,2024,1289.0,297.0,0,3,False,False,,True,False,False,False,False,True,True,True,461,False,included_by_current_sample_rule
TX,48307,,3,3,2022,2024,1249.0,282.0,0,3,False,False,,True,False,False,False,False,True,True,True,441,False,included_by_current_sample_rule
TX,48309,,3,3,2022,2024,38218.0,8519.0,0,3,False,False,,True,False,False,False,False,True,True,True,2026,False,included_by_current_sample_rule
TX,48311,,3,3,2022,2024,254.0,55.0,1,3,True,False,,True,False,False,False,False,True,False,True,31,False,missing_or_suppressed_table1_outcome
TX,48313,,3,3,2022,2024,2635.0,550.0,0,3,False,False,,True,False,False,False,False,True,True,True,894,False,included_by_current_sample_rule
TX,48315,,3,3,2022,2024,2516.0,573.0,0,3,False,False,,True,False,False,False,False,True,True,True,863,False,included_by_current_sample_rule
TX,48317,,3,3,2022,2024,913.0,197.0,0,3,False,False,,True,False,False,False,False,True,True,True,296,False,included_by_current_sample_rule
TX,48319,,3,3,2022,2024,1408.0,322.0,0,3,False,False,,True,False,False,False,False,True,True,True,507,False,included_by_current_sample_rule
TX,48321,,3,3,2022,2024,10393.0,2441.0,0,3,False,False,,True,False,False,False,False,True,True,True,1698,False,included_by_current_sample_rule
TX,48323,,3,3,2022,2024,30357.0,7501.0,0,3,False,False,,True,False,False,False,False,True,True,True,1993,False,included_by_current_sample_rule
TX,48325,,3,3,2022,2024,11442.0,2537.0,0,3,False,False,,True,False,False,False,False,True,True,True,1733,False,included_by_current_sample_rule
TX,48327,,3,3,2022,2024,410.0,84.0,0,3,False,False,,True,False,False,False,False,True,True,True,79,False,included_by_current_sample_rule
TX,48329,,3,3,2022,2024,45690.0,9095.0,0,3,False,False,,True,False,False,False,False,True,True,True,2051,False,included_by_current_sample_rule
TX,48331,,3,3,2022,2024,4673.0,1090.0,0,3,False,False,,True,False,False,False,False,True,True,True,1303,False,included_by_current_sample_rule
TX,48333,,3,3,2022,2024,814.0,238.0,0,3,False,False,,True,False,False,False,False,True,True,True,251,False,included_by_current_sample_rule
TX,48335,,3,3,2022,2024,1190.0,247.0,0,3,False,False,,True,False,False,False,False,True,True,True,413,False,included_by_current_sample_rule
TX,48337,,3,3,2022,2024,4547.0,1106.0,0,3,False,False,,True,False,False,False,False,True,True,True,1280,False,included_by_current_sample_rule
TX,48339,,3,3,2022,2024,148333.0,36181.0,0,3,False,False,,True,False,False,False,False,True,True,True,2148,False,included_by_current_sample_rule
TX,48341,,3,3,2022,2024,3643.0,725.0,0,3,False,False,,True,False,False,False,False,True,True,True,1106,False,included_by_current_sample_rule
TX,48343,,3,3,2022,2024,3218.0,718.0,0,3,False,False,,True,False,False,False,False,True,True,True,1041,False,included_by_current_sample_rule
TX,48345,,3,3,2022,2024,220.0,57.0,2,3,True,False,,True,False,False,False,False,True,False,True,18,True,missing_or_suppressed_table1_outcome
TX,48347,,3,3,2022,2024,13535.0,3190.0,0,3,False,False,,True,False,False,False,False,True,True,True,1788,False,included_by_current_sample_rule
TX,48349,,3,3,2022,2024,10960.0,2607.0,0,3,False,False,,True,False,False,False,False,True,True,True,1711,False,included_by_current_sample_rule
TX,48351,,3,3,2022,2024,2523.0,473.0,0,3,False,False,,True,False,False,False,False,True,True,True,866,False,included_by_current_sample_rule
TX,48353,,3,3,2022,2024,2355.0,500.0,0,3,False,False,,True,False,False,False,False,True,True,True,817,False,included_by_current_sample_rule
TX,48355,,3,3,2022,2024,65439.0,14734.0,0,3,False,False,,True,False,False,False,False,True,True,True,2097,False,included_by_current_sample_rule
TX,48357,,3,3,2022,2024,2506.0,595.0,0,3,False,False,,True,False,False,False,False,True,True,True,856,False,included_by_current_sample_rule
TX,48359,,3,3,2022,2024,420.0,116.0,0,3,False,False,,True,False,False,False,False,True,True,True,82,False,included_by_current_sample_rule
TX,48361,,3,3,2022,2024,14365.0,2891.0,0,3,False,False,,True,False,False,False,False,True,True,True,1806,False,included_by_current_sample_rule
TX,48363,,3,3,2022,2024,8084.0,1832.0,0,3,False,False,,True,False,False,False,False,True,True,True,1583,False,included_by_current_sample_rule
TX,48365,,3,3,2022,2024,6591.0,1364.0,0,3,False,False,,True,False,False,False,False,True,True,True,1467,False,included_by_current_sample_rule
TX,48367,,3,3,2022,2024,28600.0,6740.0,0,3,False,False,,True,False,False,False,False,True,True,True,1982,False,included_by_current_sample_rule
TX,48369,,3,3,2022,2024,1519.0,313.0,0,3,False,False,,True,False,False,False,False,True,True,True,555,False,included_by_current_sample_rule
TX,48371,,3,3,2022,2024,4226.0,1056.0,0,3,False,False,,True,False,False,False,False,True,True,True,1219,False,included_by_current_sample_rule
TX,48373,,3,3,2022,2024,19003.0,4130.0,0,3,False,False,,True,False,False,False,False,True,True,True,1896,False,included_by_current_sample_rule
TX,48375,,3,3,2022,2024,23067.0,4075.0,0,3,False,False,,True,False,False,False,False,True,True,True,1940,False,included_by_current_sample_rule
TX,48377,,3,3,2022,2024,3020.0,822.0,0,3,False,False,,True,False,False,False,False,True,True,True,991,False,included_by_current_sample_rule
TX,48379,,3,3,2022,2024,2518.0,555.0,0,3,False,False,,True,False,False,False,False,True,True,True,864,False,included_by_current_sample_rule
TX,48381,,3,3,2022,2024,19207.0,4373.0,0,3,False,False,,True,False,False,False,False,True,True,True,1899,False,included_by_current_sample_rule
TX,48383,,3,3,2022,2024,713.0,217.0,0,3,False,False,,True,False,False,False,False,True,True,True,202,False,included_by_current_sample_rule
TX,48385,,3,3,2022,2024,944.0,195.0,0,3,False,False,,True,False,False,False,False,True,True,True,304,False,included_by_current_sample_rule
TX,48387,,3,3,2022,2024,3110.0,671.0,0,3,False,False,,True,False,False,False,False,True,True,True,1014,False,included_by_current_sample_rule
TX,48389,,3,3,2022,2024,3417.0,740.0,0,3,False,False,,True,False,False,False,False,True,True,True,1074,False,included_by_current_sample_rule
TX,48391,,3,3,2022,2024,1500.0,313.0,0,3,False,False,,True,False,False,False,False,True,True,True,546,False,included_by_current_sample_rule
TX,48393,,3,3,2022,2024,132.0,29.0,2,3,True,False,,True,False,False,False,False,True,False,True,6,True,missing_or_suppressed_table1_outcome
TX,48395,,3,3,2022,2024,3189.0,622.0,0,3,False,False,,True,False,False,False,False,True,True,True,1034,False,included_by_current_sample_rule
TX,48397,,3,3,2022,2024,19885.0,5166.0,0,3,False,False,,True,False,False,False,False,True,True,True,1906,False,included_by_current_sample_rule
TX,48399,,3,3,2022,2024,2265.0,557.0,0,3,False,False,,True,False,False,False,False,True,True,True,787,False,included_by_current_sample_rule
TX,48401,,3,3,2022,2024,11586.0,2403.0,0,3,False,False,,True,False,False,False,False,True,True,True,1737,False,included_by_current_sample_rule
TX,48403,,3,3,2022,2024,2955.0,654.0,0,3,False,False,,True,False,False,False,False,True,True,True,976,False,included_by_current_sample_rule
TX,48405,,3,3,2022,2024,2985.0,749.0,0,3,False,False,,True,False,False,False,False,True,True,True,983,False,included_by_current_sample_rule
TX,48407,,3,3,2022,2024,8412.0,1613.0,0,3,False,False,,True,False,False,False,False,True,True,True,1606,False,included_by_current_sample_rule
TX,48409,,3,3,2022,2024,13473.0,3079.0,0,3,False,False,,True,False,False,False,False,True,True,True,1786,False,included_by_current_sample_rule
TX,48411,,3,3,2022,2024,1411.0,340.0,0,3,False,False,,True,False,False,False,False,True,True,True,509,False,included_by_current_sample_rule
TX,48413,,3,3,2022,2024,457.0,114.0,0,3,False,False,,True,False,False,False,False,True,True,True,98,False,included_by_current_sample_rule
TX,48415,,3,3,2022,2024,2718.0,579.0,0,3,False,False,,True,False,False,False,False,True,True,True,914,False,included_by_current_sample_rule
TX,48417,,3,3,2022,2024,1153.0,302.0,0,3,False,False,,True,False,False,False,False,True,True,True,397,False,included_by_current_sample_rule
TX,48419,,3,3,2022,2024,5970.0,1464.0,0,3,False,False,,True,False,False,False,False,True,True,True,1415,False,included_by_current_sample_rule
TX,48421,,3,3,2022,2024,1118.0,113.0,0,3,False,False,,True,False,False,False,False,True,True,True,382,False,included_by_current_sample_rule
